Row.names,p1p1x.x,p2p2x.x,h_cgvc.x,ang_NHs.x,ang_CHs.x,dist_NC.x,dist_NH.x,dist_CH.x,h_scvc.x,h_norm.x,h_sc_x.x,n_psi.x,r_curv.x,r3r3x.x,dfg,V16,V17,source,V19,p1p1x.y,p2p2x.y,h_cgvc.y,ang_NHs.y,ang_CHs.y,dist_NC.y,dist_NH.y,dist_CH.y,h_scvc.y,h_norm.y,h_sc_x.y,n_psi.y,r_curv.y,r3r3x.y
4XG6_A,0.104757997296358,0.138981310869322,0.078211627662601,-0.0924631279460774,-0.0924370102111627,-0.0221614042876736,-0.1648668630271,-0.134430698952763,0.0836841986018816,0.0347489243841702,0.0145800140308729,-0.0837188776825625,-0.00436352885330069,0.117410742038712,di,ci,0.9995,test,ci-di,0.927476165,0.997513638,0.963860501,37.66564971,22.38408226,10.20755386,6.854469299,8.028918266,0.991085962,0.793608615,0.997777943,91.92339159,0.020341904,0.993252966
4XG7_A,0.120117782698623,0.138292043695586,0.0748485043167076,-0.0852456520811673,-0.100804621207002,-0.0251614051166386,-0.163203617396319,-0.133073965034698,0.0824070122352793,0.0297652397981835,0.0137542620329181,-0.102599314948311,-0.00745622840776415,0.118670174193123,di,ci,1,test,ci-di,0.953583261,0.996305513,0.957789499,38.52564004,21.37017401,10.14904404,6.877317429,8.040681839,0.988813185,0.785192913,0.997485258,91.48226918,0.019639487,0.995476188
4XG8_A,0.128088278858738,0.136975184960558,0.0873695236333893,-0.119142577627254,-0.0607816067762816,-0.0256802638037557,-0.143490984708098,-0.147038864864862,0.0857210381339909,0.0442170789781675,0.0167291021278578,-0.13938278421799,-0.0169179956923787,0.120219132953678,di,ci,1,training,ci-di,0.967130749,0.993997366,0.98039204,34.48668948,26.21978575,10.1389246,7.148111343,7.919599056,0.994710556,0.80959702,0.99853968,90.62286045,0.017490521,0.998210499
4XG9_A,0.131486037752266,0.139701424692437,0.0695899200702261,-0.054807351576534,-0.116814312773793,-0.0231807355124162,-0.138527767653461,-0.145997803896399,0.0815865965719788,0.0283692411288492,0.00578321396727318,-0.0878875336439123,-0.00631102824686772,0.120154351468316,di,ci,0.993,test,ci-di,0.972905935,0.99877583,0.948296872,42.15248197,19.43027045,10.18767357,7.216291428,7.928625584,0.98735324,0.782835559,0.994659947,91.82599514,0.019899586,0.998096143
4XH0_A,0.13122162178683,0.139853993713909,0.0486131660965334,0.00174819774757788,-0.158227822113287,0.0295043643868421,-0.119030277999442,-0.200660925528059,0.0584660941507863,0.0412684950733127,0.0195895836752627,-0.0970508267994652,-0.0394730131196932,0.120693162958477,di,ci,0.981,test,ci-di,0.972456506,0.999043248,0.910430311,48.89129571,14.41217164,11.21520519,7.484129906,7.454668522,0.946209874,0.804617892,0.999553568,91.61190402,0.012367803,0.999047284
4XH6_A,0.131830472333827,0.140347952594559,0.0864535766548201,-0.168185532313521,-0.0365250443338851,-0.0204594049050552,-0.149330185986889,-0.10492726402481,0.0757113039410712,0.0632944990620734,0.0170098242337002,0.0328386796520243,0.0423560533706669,0.115930769249373,di,ci,0.9905,test,ci-di,0.973491372,0.999909043,0.978738602,28.64303062,29.15896741,10.24074841,7.067897797,8.28472805,0.976898047,0.841812117,0.998639181,94.64664158,0.030952902,0.990640433
4XHK_B,0.143690625250752,0.13961345466054,0.088354842001926,-0.168794380581944,-0.0532889432543577,-0.0353300264250177,-0.15148817740541,-0.0854920374111249,0.0767205200948434,0.0559283861727374,0.0170416541328783,0.0703755432479701,0.0476181208430198,0.11942899721692,di,ci,0.9905,test,ci-di,0.993650127,0.998621639,0.982170705,28.57048398,27.12767611,9.950722694,7.038253307,8.453241348,0.978693966,0.829373326,0.998650463,95.52365261,0.032148028,0.996815706
4XI2_A,-0.0727253436277626,-0.0125923856975911,-0.452468001396053,0.518818432317521,0.348957154485148,0.0100204932177639,0.606801747553414,0.42516345762301,-0.379575703782559,-0.592994233235201,-0.0713612441541122,-0.239537268461165,-0.0334469035559814,0.0240926605844955,di,co,0.9605,test,co-di,0.625806936,0.731840211,0.005894718,110.5022259,75.86806775,10.83520603,17.45493889,12.88088417,0.166706311,-0.266430249,0.967316355,88.28285175,0.013736459,0.828522527
4XJ0_A,0.133306203577279,0.135916313116422,0.0543442753880477,-0.0556844761876315,-0.178841168834439,0.0254050831674634,-0.038292333297818,-0.280483788877501,0.0604017568861569,0.11755576994516,-0.00930712907132535,-0.249979001890238,-0.0233922760648114,0.119099028917816,di,ci,0.9905,test,ci-di,0.975999679,0.99214141,0.920775925,42.04796916,11.91444053,11.13525581,8.593233109,6.762563705,0.949654422,0.933440445,0.989311226,88.03889116,0.016020076,0.996233227
4XLI_A,0.125956936586619,0.135804251467395,0.0762657160506876,-0.052892459844933,-0.134007585238695,0.0127560532353341,-0.133310391616948,-0.103162355085566,0.0816686485343783,0.0813882751681451,0.0159118704539162,0.041944518588083,-0.00993680929830108,0.119679876769176,di,ci,1,test,ci-di,0.963508097,0.991944992,0.960347804,42.38064877,17.34695171,10.88855839,7.287962914,8.300030708,0.987499253,0.872366183,0.998250015,94.85939034,0.019076095,0.997258573
4XMO_A,0.132775618400452,0.115993412379372,-0.201208429922473,0.238204608910769,0.250313132849386,0.0628893038679721,0.357867382266117,0.486598699695401,-0.202186937280527,-0.222507559143171,-0.054662444504967,-0.0902259639486544,-0.0232663652039424,0.114618477949844,di,co,0.8775,test,co-di,0.975097841,0.9572212,0.459460408,77.06599707,63.91531476,11.86632061,14.03530884,13.41355896,0.482372935,0.359192298,0.973235188,91.77136007,0.016048673,0.988323901
4XNE_A,0.147356633717316,0.138853830174552,0.0662576719702449,-0.0996145882578495,-0.118851688485912,0.0664089458170311,0.0289747662067675,-0.22862476725169,0.0636147914315328,0.128976476468379,0.0141668573126109,-0.323673969913259,-0.0167273484120477,0.119629596284744,di,ci,0.982,test,ci-di,0.999881258,0.997290194,0.942281605,36.81352539,19.18340046,11.93496513,9.517286301,7.212207794,0.955372077,0.952726028,0.997631501,86.31708242,0.017533821,0.997169815
4XOY_A,0.146780358244856,0.139038155264442,0.0578950516482054,-0.0788700392846812,-0.141379464075112,0.0635819954742547,0.0272366127809273,-0.234501839267125,0.0594878260484072,0.126317847156879,0.0141009489386791,-0.30322761412015,-0.0187285020263564,0.11733646108915,di,ci,0.986,test,ci-di,0.99890176,0.997613273,0.927185672,39.28531911,16.4536969,11.87983036,9.493409157,7.161250591,0.948028065,0.948236532,0.99760814,86.79479094,0.017079317,0.993121841
4XOZ_A,0.132055923878723,0.138572895571907,0.0590340089187296,-0.0392195710196658,-0.160980335215663,0.101725363659011,0.0805933479045873,-0.199513668712195,0.0673464532940813,0.101650575056077,0.0185732782984405,-0.356132947275592,-0.012663140257006,0.119324897953977,di,ci,0.8975,test,ci-di,0.973874573,0.996797781,0.929241681,44.00982667,14.07864804,12.62375069,10.22637463,7.464615822,0.962012639,0.906582128,0.999193342,85.55871109,0.018456888,0.996631944
4XP0_A,0.142292805198253,0.138441594632548,0.0755014596787821,-0.180853755077582,-0.0476369689993089,0.0470980277145701,-0.115286066299333,-0.270333857559545,0.0580318396482983,0.149680148299695,-0.0102289547757778,-0.324625559810728,-0.0140880987907651,0.115391074035427,di,ci,0.9785,test,ci-di,0.991274246,0.996567641,0.958968193,27.13356259,27.81252909,11.55833912,7.535564423,6.850568771,0.94543711,0.987687296,0.988984488,86.29484948,0.01813325,0.989687732
4XP2_A,0.14048603405468,0.136275307707874,0.0854707334024354,-0.225018443122171,0.00910777833981287,0.0444185049725544,-0.145959125048063,-0.319450923746758,0.0644039626911883,0.150518065862002,-0.0404489105185179,-0.351494872415954,-0.0169793814748816,0.115872176096465,di,ci,0.962,test,ci-di,0.988203269,0.992770644,0.976964405,21.87116818,34.68832285,11.50607967,7.114206314,6.42469883,0.956776422,0.989102246,0.978273127,85.66707504,0.017476579,0.990537001
4XP3_A,0.135384945529015,0.135235214168761,0.0883907511288754,-0.226142336007798,0.0154752912376449,0.0273954347388587,-0.0559732211664476,-0.327777101134009,0.0690265733343667,0.15074714936717,-0.0407866369775683,-0.310452992408332,-0.0183427737056183,0.116280774285834,di,ci,0.959,test,ci-di,0.979532926,0.990947602,0.982235527,21.73725197,35.45987806,11.17407417,8.350349426,6.352506638,0.965002444,0.989489088,0.978153421,86.62597725,0.017166924,0.991258282
4XRJ_A,0.138922482838933,0.137444170190305,0.0632148512562063,-0.0426349655801697,-0.15921968518161,0.0933699357139826,0.080127169333635,-0.198881112849356,0.068710347938346,0.107383021994052,0.0197778235886698,-0.245888224739061,-0.0167336578243506,0.115821316093165,di,ci,0.8955,test,ci-di,0.985545694,0.994819388,0.936788803,43.60286912,14.29198702,12.46079254,10.2199707,7.470100403,0.964439715,0.916262228,0.999620289,88.13446805,0.017532388,0.99044722
4XRL_A,0.14603609298122,0.13660377115103,0.0715700384742779,-0.127588990283042,-0.107423159319267,0.0475006551112959,-0.0736483468186002,-0.229956973196634,0.0687040507299422,0.139558706403051,0.0160493213365661,-0.308517518904441,-0.0154448073593415,0.11753570114841,di,ci,0.998,test,ci-di,0.997636729,0.993346364,0.951871318,33.48026655,20.56820193,11.56619167,8.107544899,7.200656891,0.964428509,0.970595717,0.998298734,86.67119764,0.017825113,0.993473551
4XUF_A,-0.937874088416264,-0.935571444909095,0.0555479385543065,-0.0410666694131247,-0.149943048306748,0.0107961160540656,-0.204666737117116,0.0620186477592103,0.0705335999404084,0.0300223006716783,0.0137072902201709,0.0900538120209991,-0.0229953290542284,-0.819236800816467,do,ci,0.9805,test,ci-do,-0.844690258,-0.885927352,0.922948739,43.78973771,15.41604246,10.85033321,6.307735443,9.732234001,0.967684226,0.785626999,0.997468609,95.98341555,0.016110231,-0.660171092
4XV1_A,0.105369844834933,0.100869665952757,-0.08642587949969,0.135585963955377,0.198307114627672,-0.0215789777921488,0.155093184209738,0.238344227158395,-0.0351511955511174,-0.110913152197043,-0.0191891475694785,0.0883823550282278,0.0398311040587929,0.0887285881418969,di,co,0.7425,test,co-di,0.928516125,0.930712791,0.666662173,64.83858627,57.61371554,10.21891308,11.24978447,11.26106644,0.779616158,0.547636261,0.985808578,95.94436364,0.030379433,0.94262158
4XV2_A,0.124357566202977,0.0882050325346437,0.00380460612808359,0.0592569297951185,0.0548807484029344,-0.0243654897836571,0.0360843461491196,0.330978738487374,0.0385275892307661,-0.0282035582518358,-0.0715706268847893,0.269106835799041,0.0821294965989734,0.0907107522673185,di,ci,0.6045,test,ci-di,0.96078964,0.908514635,0.829543341,55.74368488,40.23466003,10.16456699,9.614951134,12.06425476,0.910728932,0.687303867,0.96724214,100.1668092,0.039986286,0.94612061
4XV3_A,0.108229806121371,0.0934894440574957,-0.0893074581404817,0.138830686707444,0.231775201933297,-0.0280555416357907,0.161820588689417,0.255696231323001,-0.0966415008204529,-0.106122948724729,-0.0463322027135771,0.154943892657904,0.0334693231935135,0.0803218535006888,di,co,0.916,test,co-di,0.933377214,0.917776979,0.66146044,65.22520761,61.66906298,10.09259892,11.34219933,11.41151714,0.670193011,0.555725241,0.976187814,97.49950696,0.028934539,0.927781529
4XV9_A,-0.890481029132604,-0.98081206559912,0.070124190067432,-0.0530349075644909,-0.0831074590053264,-0.032706834447833,0.0661189179572292,0.273003910521086,0.0356526084557848,0.0576491394110788,-0.0446388644910225,0.0858474869853488,-0.0243819864172808,-1,do,ci,0.7115,test,ci-do,-0.764136063,-0.965223635,0.949261319,42.36367557,23.51454936,10.00188351,10.0275383,11.56158352,0.90561285,0.832279077,0.976788012,95.885139,0.015795292,-0.979264677
4XW4_A,0.145219102722305,0.138984293581197,0.0926526169586345,-0.119974024082396,-0.0997204765773948,-0.0497567499774812,-0.144398730205994,-0.147570724327058,0.0881989497424195,0.154205231208756,0.016439941515683,0.0295438678887778,-0.00397949126133045,0.120415098136526,di,ci,0.999,test,ci-di,0.996248087,0.997518866,0.98992891,34.3876194,21.50154044,9.669354439,7.135641575,7.914987564,0.999120046,0.99532858,0.998437188,94.56966162,0.020429127,0.998556428
4XW5_A,0.145417024775657,0.135485114418849,0.0891765772406227,-0.0974493334047723,-0.112555878803797,-0.0503954580153171,-0.12485375497013,-0.186272726996294,0.0876589745178714,0.15059220730932,0.0161522197661727,-0.0206722747177014,-0.0102798247029539,0.117638104907963,di,ci,0.9975,test,ci-di,0.996584496,0.991385619,0.983654075,37.07152393,19.94626735,9.656897545,7.404132366,7.57942152,0.99815915,0.989227445,0.998335206,93.396412,0.018998189,0.99365432
4XW6_A,0.146308901582082,0.138764773860442,0.094048172534214,-0.126811468630228,-0.0806351062432198,-0.0559767452289095,-0.135553739051844,-0.148678054534341,0.0885885978011568,0.154464070425259,0.0178572184189085,-0.00674377774983739,-0.0128516168881638,0.119025741024533,di,ci,0.999,test,ci-di,0.998100423,0.997134099,0.992448122,33.57291128,23.81412577,9.548044205,7.257145882,7.905386448,0.999813432,0.995765669,0.998939537,93.72183731,0.018414081,0.996103855
4XX9_A,0.146789067405895,0.13507969438489,0.0835303775067013,-0.140076147201232,-0.0607308565845496,0.0219156115468685,-0.155396679538335,-0.209906184302391,0.0784623214206915,0.130689364254893,0.0160319364900198,0.0165229088454913,-0.000896636679588009,0.120499167459987,di,ci,0.9995,test,ci-di,0.998916563,0.990675012,0.973461737,31.99237322,26.22593518,11.06719971,6.98456192,7.374507427,0.981793534,0.955618497,0.998292572,94.26544002,0.021129308,0.998704832
4XYF_A,0.132874839178165,0.12102903332593,-0.0683438564066463,0.120728398748784,0.0669924402832656,0.0562880004162312,0.302778186849974,0.489288409294116,-0.131703198471985,-0.103205614623587,-0.00861193270042818,-0.0676885401027475,-0.0232145161883956,0.116057699742899,di,co,0.8695,test,co-di,0.975266487,0.966047472,0.699303259,63.06824957,41.70224072,11.73757362,13.27854443,13.43688011,0.607800065,0.560651599,0.989557636,92.29792429,0.016060449,0.990864498
4Y0X_A,0.140314744278077,0.10968446614211,-0.390217982050885,0.479641594075752,0.589010378966149,-0.0488707149781427,0.502023524508947,0.727143272654681,-0.339189670345819,-0.633548773485309,-0.0116601011865695,0.250242349573639,-0.0594661801991878,0.119748755107368,di,co,0.8445,test,co-di,0.987912127,0.946163085,0.118266449,105.8341532,104.9554554,9.686635017,16.01559258,15.49920273,0.238574012,-0.334912698,0.988477223,99.72605947,0.007826935,0.997380161
4Y12_A,0.140808365970438,0.107054005807114,-0.308369983042252,0.421567743594975,0.512533137526234,-0.0466203228835633,0.433113103702426,0.736504351048743,-0.318618695527467,-0.514573519992154,-0.103153233532892,0.259959907996572,-0.0598183757326972,0.119682051522773,di,co,0.836,test,co-di,0.988751138,0.9415525,0.266015822,98.91442797,95.68866395,9.730525017,15.06896496,15.58036804,0.275180446,-0.134005064,0.956047792,99.95310044,0.007746944,0.997262412
4Y46_A,0.0686025215271847,-0.0967208661265534,0.0862828506987345,-0.173847907803747,0.0337861381474632,0.102802443667353,-0.103342153871872,-0.253221192067463,0.0826398650870917,0.146866466191037,0.013943588146572,-0.275282457601403,-0.0529895574629414,0.0773149935188164,di,ci,0.974,test,ci-di,0.866022541,0.584382557,0.978430413,27.96833655,37.67861394,12.64475727,7.699638844,6.998944283,0.989227551,0.98293597,0.997552364,87.44770139,0.009297912,0.922473647
4Y5H_A,0.0620842589963409,-0.0977381751244557,0.0867429392268438,-0.182671460473626,0.0509898122299391,0.103027668486731,-0.124529165929535,-0.253935140964877,0.0818042447506,0.148325844460374,0.0165333998776906,-0.273513982090875,-0.0554165501768292,0.0796264183978236,di,ci,0.952,test,ci-di,0.854943421,0.582599451,0.97926095,26.91697592,39.76319305,12.64914989,7.40859127,6.992753983,0.987740549,0.98540035,0.998470314,87.48902004,0.008746691,0.926553907
4Y72_A,0.139686651562538,0.134189622466996,0.0819822206058023,-0.119255250154575,-0.107683974864258,-0.0477973998773127,-0.093850969842623,0.0224346856316876,0.0828956943765269,0.0776451189612208,0.0167487016943874,-0.0744775914384272,0.025522915596463,0.118285190689461,di,ci,0.999,test,ci-di,0.986844555,0.989114923,0.970667054,34.47326411,20.53659876,9.707568169,7.830019951,9.38902092,0.989682804,0.8660453,0.998546627,92.13930494,0.027129743,0.994796593
4Y83_A,0.133935681239456,0.137521870176972,0.0582014331366175,-0.0338078308199564,0.160657267741599,-0.0329636478708113,-0.13018574900197,-0.22703364339045,0.056574316315744,0.125603550193863,0.00427889997934257,-0.268273550013778,-0.0104460576837599,0.11770882773631,di,ci,0.9335,test,ci-di,0.977069605,0.994955578,0.927738742,44.65465657,53.05166188,9.996874809,7.330886364,7.226003647,0.94284342,0.947030334,0.994126748,87.61145746,0.018960434,0.993779164
4Y85_A,0.136907513149684,0.14014939686536,0.0830511766280185,-0.125428896654635,0.0632906360812768,-0.0597750581174009,-0.216921562165717,-0.285244016364806,0.0749497463280111,0.142501223333507,0.0110699198460415,-0.174184011437605,-0.0146601727199431,0.116891941793876,di,ci,0.9675,test,ci-di,0.982120841,0.999561021,0.972596699,33.73765011,41.25369097,9.473964691,6.139389992,6.721290112,0.975542841,0.9755646,0.996533802,89.80976481,0.01800332,0.99233715
4Y93_A,0.00508286177526692,-0.0210668098531306,-0.325171040460459,0.435004333212171,0.417161359621462,0.00434747317226229,0.571144783503119,0.522853796979126,-0.270357788879057,-0.61060190463926,-0.0174422413363146,0.123182623507626,-0.0240783465005725,-0.0180192941207034,di,co,0.9965,test,co-di,0.758057891,0.716986517,0.235687094,100.5154499,84.13241062,10.7245636,16.9651165,13.72790909,0.361061631,-0.296163454,0.986427763,96.75743688,0.015864255,0.754184085
4Y95_A,-0.0101675257860112,-0.0373475957441598,-0.258815566228975,0.386590723313463,0.313557809556051,0.0197091300421681,0.466134686497398,0.408878360892435,-0.327495572268435,-0.472888684941945,-0.0563755233590184,0.15001934750568,-0.0170066224615654,-0.029674671039461,di,co,0.996,test,co-di,0.732136739,0.688450087,0.35546986,94.74677992,71.57870871,11.02416611,15.52258492,12.7396841,0.259383878,-0.063613942,0.972627993,97.38444992,0.017470392,0.733609344
4YBJ_A,-0.889112946602545,-0.912470931930063,0.080437234601245,-0.0466844327637813,-0.122504626616936,0.0190700797027232,-0.113231446377172,-0.0286164551205357,0.0847534023248033,0.0295575414154647,0.00679394445659538,0.0574002977086103,-0.0300766250837076,-0.801215786428594,do,ci,0.986,test,ci-do,-0.761810727,-0.845437527,0.967878095,43.12035935,18.74077184,11.01170254,7.563788891,8.946381569,0.99298863,0.784842183,0.995018197,95.22049906,0.01450192,-0.628359362
4YBK_A,-0.0113239650539259,0.00714363570299934,-0.0577604780026502,0.169301343771976,0.0961104358889237,-0.0411923803816655,0.356004613811385,0.284671272329437,-0.129312086177071,-0.175381463501076,-0.0376846380999791,-0.0617182071147726,-0.0184003861689701,0.027698079148764,di,co,1,training,co-di,0.730171134,0.766432865,0.718408033,68.85590495,45.23048504,9.836387634,14.00971985,11.66274548,0.612055094,0.438771808,0.979252914,92.43741511,0.017153839,0.834887019
4YC3_A,0.135989568870576,0.131865561608754,0.0896175489864375,-0.0694585177317392,-0.105885143366307,0.0214739629972683,-0.051334489054553,0.0370919212094138,0.0874697323349308,0.0899400169803568,0.015495263286559,0.0594237780002354,0.0203055247512122,0.115483570458264,di,ci,0.9975,test,ci-di,0.980560607,0.985041385,0.984450103,40.40673852,20.75456421,11.05858612,8.414072037,9.516106606,0.99782239,0.886807087,0.99810235,95.26777564,0.025944764,0.989851012
4YC6_A,-0.0351304882285319,-0.0301300069555804,-0.337352828711132,0.439722383935634,0.355685910938889,0.00169347538336853,0.502227351014716,0.391995576034773,-0.365324476046714,-0.358238816446008,-0.0618129627977397,0.281568960578604,-0.0400893497996603,-0.00677951097145715,di,co,0.983,test,co-di,0.68970708,0.701100841,0.213696922,101.077624,76.68339505,10.67280197,16.01839256,12.59330177,0.192066637,0.129989628,0.970700711,100.4579742,0.01222782,0.774025196
4YC8_A,-0.459688804189638,-0.854161399411237,-0.112942688504801,0.289724574783006,0.291303534356974,0.164530724458398,0.318514108780151,-0.0285653095621381,-0.140974285741352,-0.31118129034668,-0.0520434548960518,-0.0344430096989554,-0.0355341874727805,-0.460775254538709,other,ot,0.7915,test,omega,-0.03191659,-0.743234482,0.618794883,83.20480145,68.88214535,13.84866047,13.49470997,8.946825027,0.591301992,0.209453348,0.97416348,93.07467264,0.013262393,-0.027394175
4YFF_A,0.133613936484592,0.138506942152724,0.0890503529644485,-0.148580259945219,-0.0855441507173865,-0.0853492954928038,-0.153821393389364,-0.00918331834967291,0.0872639317419579,0.119933226823416,0.0107514064355112,0.136398900617439,0.0281261799932157,0.109030040427339,di,ci,0.9995,test,ci-di,0.976522734,0.99668218,0.983426219,30.9790751,23.21929402,8.975183487,7.006201744,9.114876747,0.997456164,0.937455139,0.996420906,97.06622189,0.027720999,0.97845887
4YFI_A,0.134217443161447,0.138380856394935,0.0927253869246077,-0.177815865017799,-0.0740150156913688,-0.0819802108764136,-0.1653439752211,0.00152426526597542,0.0879853459158311,0.123677247626009,0.0193373566927759,0.123368374716423,0.0193347558444699,0.113162563974064,di,ci,0.9975,test,ci-di,0.977548517,0.996461181,0.990060272,27.49553901,24.61628596,9.040891647,6.847915173,9.207716942,0.998739934,0.943777482,0.999464167,96.76177677,0.025724282,0.985753838
4YHF_A,-0.00511423145112641,-0.00137519423168836,-0.386607830147369,0.518762095927973,0.429371851229628,-0.0189716778183395,0.54357175725407,0.616880239354366,-0.241942623302974,-0.54038482508135,-0.110046548071139,0.0849598365001229,-0.0653813180757527,0.0151920778661189,di,co,1,training,co-di,0.740725846,0.751501338,0.124783379,110.4955132,85.61196293,10.26976395,16.58634377,14.54316616,0.411626949,-0.17759134,0.95360448,95.86439994,0.006483483,0.812810707
4YHJ_A,0.144166512683761,0.131905607425364,0.0887328279137009,-0.0575240070564795,-0.133499734721896,0.00863882630547235,-0.0944344040155232,-0.130338719121826,0.0861180466099754,0.111675995313105,0.00796236018744899,-0.0420789008593173,0.0125792421144423,0.119268955405934,di,ci,0.998,test,ci-di,0.994458995,0.985111576,0.982853033,41.8287819,17.40848825,10.80825901,7.822005272,8.064397812,0.99541704,0.92351156,0.995432338,92.89626773,0.024189963,0.996533191
4YJO_A,0.139279590211737,0.137640677729827,0.0741455558184963,-0.0932549281926555,-0.120480039570533,-0.000276729820703844,-0.114676355426366,-0.121235788216353,0.0803861444377096,0.0481881201001007,0.0158689500270244,-0.113080439331991,0.00290590478099475,0.119929163352662,di,ci,0.9985,test,ci-di,0.986152671,0.99516382,0.956520559,37.57130363,18.98609222,10.63437653,7.543940067,8.143324852,0.985217013,0.816302721,0.998234802,91.23738826,0.021992945,0.997698628
4YJP_A,0.132571172271793,0.136621589830695,0.0443430578197674,-0.0622930310210737,-0.152794577938766,0.0198073176897708,-0.0968039284566579,-0.178960112882374,0.0531172371282141,0.0802685764024935,0.0196071829405593,-0.158422535003065,0.00152303394591199,0.12024268362606,di,ci,0.9935,test,ci-di,0.974750343,0.993377596,0.902722049,41.26053414,15.07052097,11.02608109,7.789454937,7.642825603,0.936691483,0.870475403,0.999559806,90.17801584,0.021678866,0.998252072
4YJQ_A,0.146813881131218,0.136867179183513,0.0469232423201141,-0.0590611879155839,-0.159086496659784,0.0196986169322326,-0.0570332468984968,-0.204336425980603,0.0567710903105919,0.0769795733501249,0.0188499546610264,-0.166565987085987,-0.00226894045987182,0.120387396794802,di,ci,0.9935,test,ci-di,0.998958739,0.993808057,0.907379715,41.64562082,14.30812555,11.02396107,8.335787773,7.422800064,0.943193583,0.864921426,0.999291409,89.98775228,0.020817629,0.998507528
4YJR_A,0.14670089148937,0.136806734196456,0.0501033150939525,-0.0480114447407559,-0.164997997615583,0.0248976671780848,-0.054743871761251,-0.198555980708314,0.0606470670390484,0.0690175159853749,0.0177871655562429,-0.150400105468056,-0.00182406304989663,0.120246488736742,di,ci,0.998,test,ci-di,0.99876669,0.993702111,0.91312028,42.96224071,13.59182557,11.12535954,8.367237091,7.472919464,0.950090956,0.851476293,0.998914707,90.36545183,0.02091867,0.998258789
4YJS_A,0.093308499296108,0.137136546934483,0.0457884492053901,-0.058803172253389,-0.155313065498214,0.0172853936644829,-0.0938444787955917,-0.204556627136618,0.0564707821399893,0.0848475182919945,0.0183172679535358,-0.163948634855826,0.00562048429417537,0.120009191905764,di,ci,0.9895,test,ci-di,0.908015402,0.994280196,0.905331223,41.67636439,14.76535438,10.97689533,7.830109119,7.420890808,0.942659179,0.878207636,0.9991026,90.04890408,0.022609483,0.997839899
4YJT_A,0.146980612468334,0.138650616668049,0.0556711481523026,-0.0703130139587763,-0.159363111007192,0.00467861152397296,-0.0660084416074742,-0.16115978633971,0.0682203030690616,0.0526792332822263,0.0141182378610478,-0.181611828578464,-0.00441834545007023,0.12036304114069,di,ci,0.993,test,ci-di,0.999242133,0.996934008,0.923171153,40.30492197,14.27460803,10.73102188,8.21249485,7.797163486,0.963567671,0.823886642,0.997614268,89.63622134,0.020329454,0.998464534
4YJU_A,0.144990378843849,0.138712772093171,0.0591298964030873,-0.0741379258227647,-0.16283737094266,-0.0145056606232013,-0.0783257477154713,-0.143781823605384,0.0729479606566028,0.0511346070643654,0.0115307847361792,-0.162299152274412,-0.00307085223386645,0.120736785490572,di,ci,0.9975,test,ci-di,0.995859324,0.997042952,0.929414774,39.84916884,13.85362995,10.35686588,8.043291092,7.94783926,0.971980626,0.821278308,0.996697154,90.08744258,0.020635498,0.999124289
4YJV_A,0.146856473829548,0.138885707765088,0.0575917900913439,-0.0685325443590268,-0.161983445981547,0.000645538696115994,-0.0649490406809233,-0.166816932154168,0.0692090030010232,0.0599331098100308,0.0160829089052344,-0.146097473265648,-0.00246406112673438,0.120761472541104,di,ci,0.997,test,ci-di,0.999031134,0.997346068,0.926638234,40.51707185,13.95710053,10.65236378,8.22704792,7.748113155,0.965327081,0.836135905,0.998310639,90.4659785,0.020773313,0.999167868
4YLJ_A,0.145181236728007,0.13642284012253,0.0756939924717804,-0.104636228060961,-0.160224060610947,-0.044428364175802,-0.12410071948128,-0.118426958614784,0.0813552210859431,0.113589407707046,0.0146121175960872,0.0380908785532394,0.0149789894387067,0.119816172468866,di,ci,0.9995,test,ci-di,0.996183726,0.993029234,0.959315747,36.21517747,14.17028627,9.773275375,7.414476871,8.167678833,0.986941503,0.926742645,0.997789322,94.76935392,0.024734996,0.99749917
4YLK_A,0.13840601011538,0.126948625551881,0.0674136005161574,-0.0810290323195676,-0.162046881348523,-0.00675246252158325,-0.109715672390067,-0.2119155473004,0.0705555120452884,0.0921727482421814,0.0171547289892117,-0.0153181035222725,0.00914881508566495,0.117980202316016,di,ci,1,test,ci-di,0.984667843,0.97642314,0.94436825,39.02806669,13.94941403,10.50807858,7.612085342,7.357085228,0.967723219,0.89057739,0.998690542,93.52150682,0.023410841,0.99425821
4YLL_A,0.139033945744788,0.128072435848784,0.0684517289334616,-0.0741028087990816,-0.167086218922133,-0.0062328706240092,-0.107173248987745,-0.209671794359216,0.0722169551251502,0.0882101848953088,0.0156508043405906,-0.0132875003044516,0.00932850785252104,0.117984469682216,di,ci,1,test,ci-di,0.985735148,0.978392918,0.946242246,39.85335317,13.33879459,10.51821232,7.647010803,7.376539707,0.970679788,0.883886005,0.998157481,93.56894982,0.023451653,0.994265743
4YNE_A,0.0347867371902243,0.0797976982868216,-0.0131781850870906,0.069928781322824,0.129352456101818,0.0187992814952063,0.0378063238607162,0.208477163500749,0.0294155039448189,-0.0944093770001347,-0.0222659268522484,-0.156338427661042,-0.0227457968610303,0.0841478727477836,di,ci,0.525,test,ci-di,0.808545701,0.893778534,0.798886553,57.01527751,49.2584398,11.00642109,9.638606071,11.00210381,0.894513806,0.575505371,0.984718024,90.22670891,0.016166905,0.934535438
